调度名,币对(标准),总收益,成交收益,资金费收益,手续费,滑点,当期资金费率,当期资金费,成交量,最大持仓,当前持仓,换手率,敞口,市场成交占比,总收益率,成交收益率,资金费收益率,滑点率,手续费率,持仓占比,账户1,账户2,仓位数量,调度最后成交时间,调度最大对冲延迟,主机,调度最后更新时间,配对盈利,价差值,配对胜率,波动率,买卖单卖单数量,买卖单买单数量,配对笔数,累计资金费率
fr-THETA-USDT-loong_bn_bnfutures_pm_mode_4,THETA-USDT-FTR,-2.9469525689999998E+01,0E+00,-2.9469525689999998E+01,0E+00,0E+00,1E-04 | 0E+00,6.05650969586E-02,0E+00,-8.767864287912799E+04,-6.05650969586E+02,0E+00,0E+00,0E+00,0E+00,0E+00,-3.3610836940788525E-04,0E+00,0E+00,7.888922273115475E-04,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-2.7781E+03,2025-12-24 07:40:31,0E+00,prod-strategy-ap85,2025-12-25 17:21:05,0E+00,4.587155963302836E-03|binance_spot,0E+00,1.208431965040624E+00,0E+00,0E+00,0E+00,-1.618E-04 | 0E+00
fr-THETA-USDT-loong_bn_bnfutures_pm_mode_7,THETA-USDT-FTR,-2.9469525689999998E+01,0E+00,-2.9469525689999998E+01,0E+00,0E+00,1E-04 | 0E+00,6.05650969586E-02,0E+00,-8.767864287912799E+04,-6.05650969586E+02,0E+00,0E+00,0E+00,0E+00,0E+00,-3.3610836940788525E-04,0E+00,0E+00,7.888922273115475E-04,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-2.7781E+03,2026-01-03 14:41:13,0E+00,prod-strategy-ap85,2026-01-05 00:12:27,0E+00,4.587155963302836E-03|binance_spot,0E+00,1.208431965040624E+00,0E+00,0E+00,0E+00,-1.618E-04 | 0E+00
fr-HBAR-USDT-loong_bn_bnfutures_pm_mode_0,HBAR-USDT-FTR,-3.110796876E+01,0E+00,-3.110796876E+01,0E+00,0E+00,6.684E-05 | 0E+00,5.214852689714303E-01,0E+00,-3.4943662929340004E+04,-7.8019938505599985E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-8.902320521722005E-04,0E+00,0E+00,3.1440705710687153E-04,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-8.7139E+04,2026-01-03 15:22:04,0E+00,prod-strategy-ap85,2026-01-21 18:21:11,0E+00,7.821229050279932E-04|binance_spot,0E+00,1.0744274099398445E+00,0E+00,0E+00,0E+00,-1.7246000000000004E-04 | 0E+00
fr-币安人生-USDT-loong_bn_bnfutures_pm_mode_asset10_0,币安人生-USDT-FTR,-3.142358077146085E+01,-1.7896295737146085E+02,1.475393766E+02,5.5311140659636294E+01,-7.934073770893737E+02,5E-05 | 0E+00,8.8421909734E-02,1.9691884842300415E+05,-8.681768900454999E+04,-1.7684381946800002E+03,2.2681880925520135E+00,-1.1754554199218736E+00,0E+00,-1.595762976632862E-04,-9.088157827686866E-04,1.6994160785858705E-03,-4.029108353229062E-03,2.808829175195137E-04,7.811457591018984E-04,asset10_virtual@m6r3teozmanagedsub.com,asset10_virtual@m6r3teozmanagedsub.com,-1.3961E+04,2026-01-15 14:47:24,2.6E+02,prod-strategy-ap86,2026-02-02 09:44:58,-8.327660705864042E+01,1.7339218158889391E-03|binance_spot,3.311965811965812E-01,2.4981532448991204E+00,1.8E+01,0E+00,1.55E+02,2.152929999999999E-03 | 0E+00
fr-BROCCOLI714-USDT-loong_bn_bnfutures_pm_mode_asset13_1,BROCCOLI714-USDT-FTR,-3.3205360526397236E+01,-3.484138543639724E+01,1.6360249100000002E+00,3.6198969243923784E+00,-3.716953998245299E+01,5E-05 | 0E+00,9.43561153105E-02,1.3409852524518967E+04,-5.55151919984E+03,-1.88712230621E+03,2.4155284421794763E+00,-5.801679999999999E+00,0E+00,-2.476191327658793E-03,-2.5981930355082005E-03,2.9469859530471446E-04,-2.7718082592251567E-03,2.6994308235483224E-04,4.995002434700269E-05,asset13_virtual@a9ywto2zmanagedsub.com,asset13_virtual@a9ywto2zmanagedsub.com,-1.18487E+05,2026-01-27 10:36:06,1.9E+01,prod-strategy-ap57,2026-02-02 09:27:56,-2.447828973084649E+01,0E+00|binance_futures,1.3793103448275862E-01,1.7532357483663639E+00,7E+00,0E+00,4E+00,1.6409499999999993E-03 | 0E+00
fr-XVG-USDT-loong_bn_bnfutures_pm_mode_1,XVG-USDT-FTR,-3.34978205143054E+01,-4.157677664305403E+00,-2.934014285E+01,1.261075033689849E+00,-1.3583166105672717E+01,1E-04 | 0E+00,1.01963116398E-01,3.6021962852478027E+03,-1.11127253497E+03,-1.01963116398E+03,3.241505725996412E+00,0E+00,0E+00,-9.29927684715299E-03,-1.1542063050068877E-03,-2.6402292801011293E-02,-3.770801208501691E-03,3.5008504085531726E-04,9.998720742874616E-06,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-1.84951E+05,2026-01-30 09:03:13,2.9E+01,prod-strategy-ap85,2026-01-30 20:49:49,-8.35438521578898E-01,1.447963800904839E-03|binance_spot,0E+00,1.357068526835612E+00,0E+00,0E+00,0E+00,-1.0819000000000002E-04 | 0E+00
fr-LDO-USDT-loong_bn_bnfutures_pm_mode_1,LDO-USDT-FTR,-3.3888509024794075E+01,-6.931469168479407E+01,3.5426182659999995E+01,2.0034586093970574E+01,-6.00254829172045E+01,4.705E-05 | 0E+00,1.4025591637318207E+01,5.722401258277893E+04,-3.3999748291794996E+05,-2.9809971598976E+05,1.683071653697758E-01,0E+00,0E+00,-5.9220784239434E-04,-1.2112868104893037E-03,1.041954262601092E-04,-1.0489562022651421E-03,3.5010802615403815E-04,3.059141459901768E-03,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-7.180539999999999E+05,2026-01-03 14:41:04,4.22E+02,prod-strategy-ap85,2026-02-02 07:47:49,-4.056259886024055E+01,9.613073780341264E-04|binance_spot,2.1897810218978103E-02,1.3352366263802329E+00,1.8E+02,2E+01,3E+00,1.4841E-04 | 0E+00
fr-EIGEN-USDT-loong_bn_bnfutures_pm_mode_21,EIGEN-USDT-FTR,-3.416819556E+01,0E+00,-3.416819556E+01,0E+00,0E+00,-1.1705E-04 | 0E+00,-9.79993380972E-01,0E+00,-1.1233509117507E+04,-8.37243384E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-3.041631533173384E-03,0E+00,0E+00,1.0107396439121082E-04,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-3.27176E+04,2025-12-16 16:05:30,0E+00,prod-strategy-ap85,2026-01-15 16:00:24,0E+00,3.1225604996096834E-03|binance_spot,0E+00,1.7004430530399863E+00,0E+00,0E+00,0E+00,-3.65064E-03 | 0E+00
fr-EIGEN-USDT-loong_bn_bnfutures_pm_mode_23,EIGEN-USDT-FTR,-3.416819556E+01,0E+00,-3.416819556E+01,0E+00,0E+00,-1.1705E-04 | 0E+00,-9.79993380972E-01,0E+00,-1.1233509117507E+04,-8.37243384E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-3.041631533173384E-03,0E+00,0E+00,1.0107396439121082E-04,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-3.27176E+04,1970-01-01 00:00:00,0E+00,prod-strategy-ap85,2026-01-27 19:33:13,0E+00,3.1225604996096834E-03|binance_spot,0E+00,1.353989781626878E+00,0E+00,0E+00,0E+00,-3.65064E-03 | 0E+00
fr-EIGEN-USDT-loong_bn_bnfutures_pm_mode_22,EIGEN-USDT-FTR,-3.416819556E+01,0E+00,-3.416819556E+01,0E+00,0E+00,-1.1705E-04 | 0E+00,-9.79993380972E-01,0E+00,-1.1233509117507E+04,-8.37243384E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-3.041631533173384E-03,0E+00,0E+00,1.0107396439121082E-04,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-3.27176E+04,2026-01-16 07:30:41,0E+00,prod-strategy-ap85,2026-01-22 14:51:48,0E+00,3.1225604996096834E-03|binance_spot,0E+00,1.3537832125299014E+00,0E+00,0E+00,0E+00,-3.65064E-03 | 0E+00
fr-RUNE-USDT-loong_bn_bnfutures_pm_mode_0,RUNE-USDT-FTR,-3.46415201827365E+01,-1.71227369827365E+01,-1.75187832E+01,3.147342567332089E+00,-1.3775599889457226E+01,1E-04 | 0E+00,2.3890707821400003E-01,8.987907718658447E+03,-4.4407869999999995E+04,-2.38907078214E+03,2.0239447914656677E-01,-2.8277587890625E-01,0E+00,-3.854236299158083E-03,-1.905085979820482E-03,-3.9449726366069804E-04,-1.5326815005966036E-03,3.501752205130414E-04,3.995616529188011E-04,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-5.118000000000001E+03,2026-01-15 15:38:40,1.64E+02,prod-strategy-ap85,2026-01-28 10:33:07,-4.740942823364319E+00,2.355964874705574E-03|binance_spot,0E+00,1.0039120323763433E+00,0E+00,0E+00,0E+00,-9.3471E-04 | 0E+00
fr-HBAR-USDT-loong_bn_bnfutures_pm_mode_2,HBAR-USDT-FTR,-3.5458138187808885E+01,-2.287231060780889E+01,-1.2585827579999998E+01,1.9196524202276123E+01,-2.444288983219307E+01,6.684E-05 | 0E+00,5.214852689714303E-01,5.484037154582143E+04,-3.4943662929340004E+04,-7.8019938505599985E+03,1.5693939028863344E+00,-1.3472046E+01,0E+00,-6.465699846359014E-04,-4.170706718990427E-04,-3.601748221258301E-04,-4.457097780924043E-04,3.5004365691134354E-04,3.1440705710687153E-04,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-8.7139E+04,2026-01-27 17:08:49,2.89E+02,prod-strategy-ap85,2026-01-30 19:47:29,-1.2965655643376204E+01,7.821229050279932E-04|binance_spot,5.290322580645161E-01,1.0977753705252933E+00,0E+00,0E+00,8.2E+01,-1.7246000000000004E-04 | 0E+00
fr-WIF-USDT-loong_bn_bnfutures_pm_mode_0,WIF-USDT-FTR,-3.54736608787492E+01,-2.32332221187492E+01,-1.2240438760000002E+01,9.640572077241814E+00,-3.0957340021151992E+01,-7.59E-06 | 0E+00,-1.5125980573060499E-02,2.7548958741009235E+04,-4.0283084518154006E+04,-1.99288281595E+03,6.838840438992203E-01,3.3073841094970707E-03,0E+00,-1.2876588626176747E-03,-8.433430220418584E-04,-3.0386051382147054E-04,-1.1237208749769936E-03,3.4994324714316365E-04,3.624487243982065E-04,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-7.917400000000001E+03,2025-12-07 16:09:35,2.32E+02,prod-strategy-ap85,2026-01-28 16:33:07,-1.0234438376035541E+01,4.366812227074135E-03|binance_spot,5.652173913043478E-01,1.362410204784875E+00,0E+00,0E+00,3.9E+01,-7.4671E-04 | 0E+00
fr-UNI-USDT-loong_bn_bnfutures_pm_asset13_mode_0,UNI-USDT-FTR,-3.564417819678942E+01,-3.286708376678942E+01,-2.77709443E+00,9.185527065128554E+00,-1.9286703615263104E+02,3.731E-05 | 0E+00,1.0602352666345441E-01,3.402783532333374E+04,-6.0786744004E+03,-2.84169195024E+03,5.597903931339796E+00,0E+00,0E+00,-1.0475006081961174E-03,-9.658881752096537E-04,-4.5685855946113127E-04,-5.667919640494359E-03,2.699415633656193E-04,5.469312513703149E-05,asset13_virtual@a9ywto2zmanagedsub.com,asset13_virtual@a9ywto2zmanagedsub.com,-7.26E+02,2026-01-06 12:27:33,6.42E+02,prod-strategy-ap57,2026-02-02 09:27:57,-2.4638316146856454E+01,7.658922644881994E-04|binance_spot,2.3529411764705882E-01,1.148676790784727E+00,0E+00,3E+01,4E+00,1.0720000000000006E-04 | 0E+00
fr-ACT-USDT-loong_bn_bnfutures_pm_mode_asset13_0,ACT-USDT-FTR,-3.611604554408388E+01,-3.320190688408388E+01,-2.9141386599999994E+00,4.3020174847877115E+00,-4.041406032908703E+01,-7.5195E-04 | 0E+00,-7.9658755668E-01,1.5945746329545975E+04,-1.8131258276779998E+04,-1.0593624E+03,8.794616504893693E-01,8.969625E-02,0E+00,-2.264932904216859E-03,-2.082179547944009E-03,-1.6072456834019205E-04,-2.5344727988180498E-03,2.6979091450968814E-04,1.6313674865666626E-04,asset13_virtual@a9ywto2zmanagedsub.com,asset13_virtual@a9ywto2zmanagedsub.com,-6.933E+04,2026-01-07 14:45:10,4.3E+01,prod-strategy-ap57,2026-01-28 17:45:56,-1.630658932493401E+01,3.911342894393766E-03|binance_spot,2.0463320463320464E-01,1.4885320020750403E+00,0E+00,0E+00,5.3E+01,-1.0574080000000001E-02 | 0E+00
fr-DOT-USDT-loong_bn_bnfutures_pm_mode_0,DOT-USDT-FTR,-3.965011605E+01,0E+00,-3.965011605E+01,0E+00,0E+00,-3.792E-05 | 0E+00,-3.4175864939637884E-01,0E+00,-5.1321554245151994E+04,-9.012622610663999E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-7.725821369438647E-04,0E+00,0E+00,4.6176781378063947E-04,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-5.9196E+03,2026-01-07 10:45:06,0E+00,prod-strategy-ap85,2026-01-27 19:33:13,0E+00,1.3140604467805073E-03|binance_spot,0E+00,1.1838000073767856E+00,0E+00,0E+00,0E+00,-1.3123100000000001E-03 | 0E+00
fr-CRV-USDT-loong_bn_bnfutures_pm_mode_4,CRV-USDT-FTR,-4.011409000754899E+01,-7.011079878754899E+01,2.999670878E+01,1.4814024105202407E+01,-7.59096480794251E+01,1E-04 | 0E+00,6.2058456854464E+00,4.114315613555908E+04,-5.7716040533682004E+04,-6.2058456854464E+04,7.128547931410628E-01,-1.9370859375E-01,0E+00,-9.749881578209627E-04,-1.704069531188781E-03,5.197291515951182E-04,-1.845012760550427E-03,3.60060469264753E-04,5.193024694849473E-04,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-2.230606E+05,2026-01-11 18:44:50,5.2E+01,prod-strategy-ap85,2026-02-02 07:47:53,-5.465115261079692E+01,1.0764262648008671E-03|binance_futures,7.692307692307693E-02,2.267372673191324E+00,5.9E+01,1.7E+01,6E+00,6.790800000000001E-04 | 0E+00
fr-TIA-USDT-loong_bn_bnfutures_pm_mode_1,TIA-USDT-FTR,-4.684727912964276E+01,-4.995835835964276E+01,3.111079229999999E+00,1.8496638576267287E+01,-5.1084715033881366E+01,-2.591E-05 | 0E+00,-1.289041787799905E+00,5.270356540989876E+04,-4.8343568359020006E+04,-4.975074441528E+04,1.0901877374566054E+00,4.22772E+02,0E+00,-8.888825407786154E-04,-9.47912308609383E-04,6.435352903401326E-05,-9.692838546419605E-04,3.5095611525350913E-04,4.349732622060704E-04,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-1.35624E+05,2026-01-27 10:12:41,3.18E+02,prod-strategy-ap85,2026-02-02 07:47:47,-3.492587991194337E+01,8.161044613710366E-04|binance_spot,1.4598540145985401E-02,1.3135716884885311E+00,2.06E+02,2.2E+01,2E+00,5.266800000000001E-04 | 0E+00
fr-SSV-USDT-loong_bn_bnfutures_pm_mode_10,SSV-USDT-FTR,-4.7487137667274546E+01,-4.120218142727455E+01,-6.284956239999991E+00,8.54864844540134E+00,-5.357009108737111E+01,-9.403E-05 | 0E+00,-1.0541753569877836E+01,2.441405230474472E+04,-1.1576058244352641E+05,-1.121105346153125E+05,2.1090125662295342E-01,0E+00,0E+00,-1.945073971109897E-03,-1.6876420560165328E-03,-5.429271438804392E-05,-2.1942318472447974E-03,3.501527865466219E-04,1.041560643732261E-03,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-2.880191E+04,2026-01-27 09:22:27,8.2E+01,prod-strategy-ap85,2026-01-29 01:32:49,-2.1735789022233472E+01,1.5459933006958249E-03|binance_spot,6.779661016949153E-02,1.236897787856379E+00,0E+00,0E+00,4E+00,6.834900000000001E-04 | 0E+00
fr-ETHFI-USDT-loong_bn_bnfutures_pm_mode_0,ETHFI-USDT-FTR,-4.9267427100000006E+01,0E+00,-4.9267427100000006E+01,0E+00,0E+00,-1.754E-05 | 0E+00,-6.022475345056351E-02,0E+00,-1.2584571912E+05,-3.4335663312750003E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-3.914906875220851E-04,0E+00,0E+00,1.1323020794364235E-03,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-6.9535E+03,2026-01-06 16:07:57,0E+00,prod-strategy-ap85,2026-01-23 20:51:41,0E+00,2.6331780433461738E-03|binance_spot,0E+00,1.3781308528094411E+00,0E+00,0E+00,0E+00,-1.5069999999999759E-05 | 0E+00
fr-SPK-USDT-loong_bn_bnfutures_pm_mode_0,SPK-USDT-FTR,-4.9527192468260324E+01,-5.184857136826032E+01,2.3213789E+00,7.521209307713434E+00,-8.235488990321755E+01,-3.708E-05 | 0E+00,-3.063734992584E-01,2.136227098083496E+04,-9.3316573028E+03,-8.26249998E+03,2.2892258349891534E+00,0E+00,0E+00,-2.318442290742092E-03,-2.427109524768035E-03,2.4876383954900073E-04,-3.8551561290979678E-03,3.520791078093263E-04,8.396197377578725E-05,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-3.96093E+05,2025-12-28 21:29:38,3.1E+02,prod-strategy-ap85,2026-02-02 07:47:53,-3.217659771931365E+01,2.9103053435115545E-03|binance_spot,2.711864406779661E-01,1.379205863894147E+00,4.8E+01,1.3E+01,1.6E+01,1.2824399999999997E-03 | 0E+00
fr-PAXG-USDT-loong_bn_bnfutures_pm_mode_asset10_1,PAXG-USDT-FTR,-5.0999078168968026E+01,-3.768359891896802E+01,-1.331547925E+01,2.1546467843218124E+01,-5.43963758124446E+01,2.601E-05 | 0E+00,3.964565201567669E-02,7.913352601838112E+04,-3.5762436236120404E+04,-1.52424652117173E+03,2.2127554592730876E+00,-5.091200241819024E+00,0E+00,-6.444686687804354E-04,-4.7620270212924527E-04,-3.7233143631728417E-04,-6.873998739776795E-04,2.7227989105670986E-04,3.2177400390758437E-04,asset10_virtual@m6r3teozmanagedsub.com,asset10_virtual@m6r3teozmanagedsub.com,-3.21E-01,2026-01-26 00:45:17,1.4E+01,prod-strategy-ap86,2026-02-01 06:44:53,-8.963324180804891E+00,7.930247567144999E-04|binance_spot,1.0810810810810811E-01,7.866231456005124E-01,0E+00,0E+00,8E+00,-2.109899999999999E-04 | 0E+00
fr-PAXG-USDT-loong_bn_bnfutures_pm_mode_asset13_1,PAXG-USDT-FTR,-5.1076528655999596E+01,-3.88883271859996E+01,-1.218820147E+01,1.5150909011252224E+01,-5.6242357313400184E+01,2.601E-05 | 0E+00,1.2844697226262856E-02,5.5784272904872894E+04,-2.9638516622288083E+04,-4.9383687913352003E+02,1.8821546845877999E+00,0E+00,0E+00,-9.156080378263375E-04,-6.971199078334246E-04,-4.112284573929893E-04,-1.0082117124535878E-03,2.715982161690729E-04,2.6667378308535826E-04,asset13_virtual@a9ywto2zmanagedsub.com,asset13_virtual@a9ywto2zmanagedsub.com,-1.04E-01,2026-01-25 02:44:42,2.7E+01,prod-strategy-ap57,2026-02-01 05:48:06,-1.2868914015008414E+01,7.930247567144999E-04|binance_spot,4.3478260869565216E-02,7.946178924094655E-01,0E+00,0E+00,3E+00,-2.109899999999999E-04 | 0E+00
fr-CAKE-USDT-loong_bn_bnfutures_pm_mode_0,CAKE-USDT-FTR,-5.328534928E+01,0E+00,-5.328534928E+01,0E+00,0E+00,-1.103E-05 | 0E+00,-5.280535768371099E-02,0E+00,-7.325231278365E+04,-4.787430433699999E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-7.274220738583061E-04,0E+00,0E+00,6.590907236929E-04,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-3.13E+03,2026-01-13 07:15:57,0E+00,prod-strategy-ap85,2026-01-23 17:51:17,0E+00,1.2417489053002662E-03|binance_spot,0E+00,1.073602035578646E+00,0E+00,0E+00,0E+00,-1.0613100000000002E-03 | 0E+00
fr-W-USDT-loong_bn_bnfutures_pm_mode_7,W-USDT-FTR,-5.3369388429999994E+01,0E+00,-5.3369388429999994E+01,0E+00,0E+00,5E-05 | 0E+00,4.663093647025E-01,0E+00,-1.9461694135799998E+05,-9.32618729405E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-2.7422786555784175E-04,0E+00,0E+00,1.7510740050131624E-03,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-3.99047E+05,1970-01-01 00:00:00,0E+00,prod-strategy-ap85,2026-01-02 12:33:18,0E+00,5.1325919589391145E-03|binance_spot,0E+00,1.286557407274354E+00,0E+00,0E+00,0E+00,-5.2289999999999975E-05 | 0E+00
fr-W-USDT-loong_bn_bnfutures_pm_mode_6,W-USDT-FTR,-5.3369388429999994E+01,0E+00,-5.3369388429999994E+01,0E+00,0E+00,5E-05 | 0E+00,4.663093647025E-01,0E+00,-1.9461694135799998E+05,-9.32618729405E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-2.7422786555784175E-04,0E+00,0E+00,1.7510740050131624E-03,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-3.99047E+05,2025-12-31 20:58:26,0E+00,prod-strategy-ap85,2026-01-01 15:33:17,0E+00,5.1325919589391145E-03|binance_spot,0E+00,1.286557407274354E+00,0E+00,0E+00,0E+00,-5.2289999999999975E-05 | 0E+00
fr-W-USDT-loong_bn_bnfutures_pm_mode_8,W-USDT-FTR,-5.3369388429999994E+01,0E+00,-5.3369388429999994E+01,0E+00,0E+00,5E-05 | 0E+00,4.663093647025E-01,0E+00,-1.9461694135799998E+05,-9.32618729405E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-2.7422786555784175E-04,0E+00,0E+00,1.7510740050131624E-03,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-3.99047E+05,2026-01-03 15:19:04,0E+00,prod-strategy-ap85,2026-01-12 07:56:14,0E+00,5.1325919589391145E-03|binance_spot,0E+00,1.3545066555639684E+00,0E+00,0E+00,0E+00,-5.2289999999999975E-05 | 0E+00
fr-W-USDT-loong_bn_bnfutures_pm_mode_4,W-USDT-FTR,-5.3369388429999994E+01,0E+00,-5.3369388429999994E+01,0E+00,0E+00,5E-05 | 0E+00,4.663093647025E-01,0E+00,-1.9461694135799998E+05,-9.32618729405E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-2.7422786555784175E-04,0E+00,0E+00,1.7510740050131624E-03,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-3.99047E+05,2025-12-26 06:39:39,0E+00,prod-strategy-ap85,2025-12-30 11:56:21,0E+00,5.1325919589391145E-03|binance_spot,0E+00,1.3545066555639684E+00,0E+00,0E+00,0E+00,-5.2289999999999975E-05 | 0E+00
fr-W-USDT-loong_bn_bnfutures_pm_mode_5,W-USDT-FTR,-5.336938843E+01,0E+00,-5.336938843E+01,0E+00,0E+00,5E-05 | 0E+00,4.663093647025E-01,0E+00,-1.9461694135799998E+05,-9.32618729405E+03,0E+00,0E+00,0E+00,0E+00,0E+00,-2.742278655578418E-04,0E+00,0E+00,1.7510740050131624E-03,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-3.99047E+05,2025-12-30 23:06:34,0E+00,prod-strategy-ap85,2026-01-01 03:33:18,0E+00,5.1325919589391145E-03|binance_spot,0E+00,1.318044353691715E+00,0E+00,0E+00,0E+00,-5.2289999999999975E-05 | 0E+00
fr-BANANAS31-USDT-loong_bn_bnfutures_pm_mode_6,BANANAS31-USDT-FTR,-5.427670358474539E+01,-1.369739651447454E+02,8.269726156E+01,5.0542614292307036E+01,-1.0143156111099233E+02,5E-05 | 0E+00,9.561017674000002E+00,1.4443851791094593E+05,-1.57504962321E+05,-1.9122035348000002E+05,9.170410619608019E-01,8.001187999999999E+00,0E+00,-3.7577721212986884E-04,-9.483202065891951E-04,5.25045435657198E-04,-7.022473130991992E-04,3.4992476399868115E-04,1.4171574337587516E-03,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-5.3235065E+07,2025-11-17 20:07:18,2.97E+02,prod-strategy-ap85,2026-01-29 16:48:46,-8.451123414666797E+01,1.113895850737956E-03|binance_spot,1.3063063063063063E-01,1.2527158968810965E+00,0E+00,0E+00,8.7E+01,2.149999999999999E-03 | 0E+00
fr-BROCCOLI714-USDT-loong_bn_bnfutures_pm_mode_asset10_1,BROCCOLI714-USDT-FTR,-5.6431004675726435E+01,-5.8750698175726434E+01,2.3196935E+00,4.088353690189251E+00,-4.888981004059315E+01,5E-05 | 0E+00,1.1500763943E-01,1.5153272682666779E+04,-5.5907207E+03,-2.3001527886E+03,2.7104327860032034E+00,-4.938899999999999E+00,0E+00,-3.7240143338986833E-03,-3.8770963478357385E-03,4.149185095223949E-04,-3.2263532152045442E-03,2.6980004754126514E-04,5.030274147126077E-05,asset10_virtual@m6r3teozmanagedsub.com,asset10_virtual@m6r3teozmanagedsub.com,-1.4442E+05,2026-01-27 10:36:06,3.6E+01,prod-strategy-ap86,2026-02-02 09:45:02,-5.379197044740404E+01,0E+00|binance_futures,9.67741935483871E-02,1.7483773848051603E+00,0E+00,5.6E+01,3E+00,1.6409499999999993E-03 | 0E+00
fr-AT-USDT-loong_bn_bnfutures_pm_mode_2,AT-USDT-FTR,-5.852020659114163E+01,-4.379357245611416E+02,3.7941551797E+02,1.4929847498296658E+02,-2.710463893477536E+02,5E-05 | 0E+00,2.046150557E+01,4.1497526061380655E+05,-4.065085978388E+05,-4.092301114E+05,1.0208277581827776E+00,-1.7415414639892578E+01,0E+00,-1.4102095268181058E-04,-1.0553297175194814E-03,9.33351766696104E-04,-6.531627667317757E-04,3.597768087720054E-04,3.6575779761149345E-03,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-2.539436E+06,2026-01-29 09:29:34,2.8E+02,prod-strategy-ap85,2026-02-02 07:47:52,-1.870943752808291E+02,1.3052396046988601E-03|binance_spot,8.748019017432647E-02,8.346746304580116E-01,0E+00,1.1E+01,2.76E+02,2.149999999999999E-03 | 0E+00
fr-TRX-USDT-loong_bn_bnfutures_pm_mode_15,TRX-USDT-FTR,-5.924813954E+01,0E+00,-5.924813954E+01,0E+00,0E+00,-3.2403E-04 | 0E+00,-3.8546754840321E+00,0E+00,-1.232476583156E+04,-1.189604507E+04,0E+00,0E+00,0E+00,0E+00,0E+00,-4.807242616186948E-03,0E+00,0E+00,1.1089259195487818E-04,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-4.1951E+04,1970-01-01 00:00:00,0E+00,prod-strategy-ap85,2026-01-27 22:33:07,0E+00,1.408946812257783E-03|binance_spot,0E+00,2.4940678842227024E-01,0E+00,0E+00,0E+00,-5.279020000000001E-03 | 0E+00
